,animal_type,breed,color,age_upon_outcome,sex_upon_outcome,year,month,day,hour
37357,0,17,5,1,4,2017,5,19,619
37358,0,57,28,365,2,2017,3,10,980
37359,1,4,48,365,0,2016,3,21,747
37360,2,29,4,365,4,2013,10,8,708
37361,1,51,318,28,4,2013,12,1,1117
37362,2,152,86,365,3,2014,3,3,1120
37363,0,10,42,2190,0,2017,12,10,1140
37364,0,17,79,1,2,2017,5,19,617
37365,2,33,6,180,3,2016,3,23,515
37366,0,10,18,30,4,2014,1,24,851
37367,1,4,3,60,1,2016,12,23,1295
37368,0,17,14,1460,1,2015,5,24,857
37369,0,17,9,270,4,2017,12,11,984
37370,0,10,28,1460,0,2015,5,18,1054
37371,0,17,18,90,1,2017,11,7,1078
37372,2,7,6,365,3,2017,3,15,470
37373,0,10,10,730,4,2016,4,6,0
37374,0,2,12,365,0,2014,5,27,1041
37375,1,4,12,4,4,2014,8,24,941
37376,0,223,10,60,0,2015,11,4,1080
37377,1,4,3,90,1,2014,7,7,1145
37378,0,41,42,1095,0,2016,4,2,1043
37379,0,1561,160,365,1,2015,7,28,790
37380,0,10,21,1825,0,2014,1,30,809
37381,1,21,73,240,0,2015,4,20,744
37382,1,4,25,1095,0,2014,8,3,896
37383,1,4,152,21,2,2016,5,6,755
37384,0,2,14,180,1,2017,6,11,925
37385,0,400,5,730,0,2013,10,5,1160
37386,1,4,3,60,1,2016,7,9,1187
37387,0,60,9,1095,0,2013,11,17,855
37388,1,4,3,28,2,2015,5,31,1103
37389,0,3,8,120,1,2015,3,13,585
37390,0,102,51,1095,0,2014,4,22,863
37391,0,614,4,730,0,2015,8,10,726
37392,1,107,157,3650,0,2015,10,9,926
37393,0,95,43,30,0,2015,2,2,1069
37394,1,4,17,365,0,2015,9,10,942
37395,1,4,3,2555,1,2016,7,31,944
37396,0,5,23,365,1,2015,6,20,693
37397,0,2,6,365,1,2017,4,22,1116
37398,1,4,3,30,2,2013,10,25,728
37399,0,159,49,730,1,2015,11,6,1128
37400,0,238,53,730,0,2015,9,3,1104
37401,1,4,12,60,0,2015,7,21,848
37402,0,1500,21,1095,0,2016,10,28,689
37403,1,4,3,60,4,2015,7,25,998
37404,1,4,15,730,2,2017,7,7,949
37405,1,4,3,28,4,2014,8,22,684
37406,0,325,11,180,0,2016,10,12,747
37407,1,21,7,2190,0,2015,9,19,785
37408,0,88,5,60,0,2015,8,31,1027
37409,1,4,12,60,0,2013,10,27,962
37410,2,7,6,730,3,2015,2,12,821
37411,1,4,49,365,0,2015,4,2,540
37412,0,17,14,3650,0,2016,10,8,840
37413,1,4,3,90,1,2015,8,12,913
37414,0,17,18,2,2,2016,5,19,800
37415,1,4,3,0,3,2014,4,25,918
37416,0,10,22,365,1,2017,9,14,1041
37417,0,17,5,2920,1,2014,8,8,932
37418,0,2,6,2190,1,2016,1,15,635
37419,0,42,50,365,0,2016,9,10,963
37420,0,17,6,730,0,2016,9,5,1053
37421,1,4,52,150,1,2017,8,11,1029
37422,0,24,9,4380,0,2015,2,9,700
37423,2,396,77,365,3,2015,8,10,732
37424,0,57,338,60,1,2013,11,22,1114
37425,0,998,10,1460,0,2017,9,18,668
37426,0,17,5,30,1,2015,6,26,1079
37427,0,17,18,2920,0,2015,1,9,698
37428,1,4,16,60,0,2015,6,27,895
37429,0,1562,0,240,1,2014,10,12,1139
37430,0,10,58,730,0,2016,12,24,502
37431,1,4,3,14,3,2015,6,24,1025
37432,0,402,197,60,0,2016,12,5,1094
37433,1,4,9,150,3,2015,8,6,540
37434,0,17,81,365,4,2017,5,28,907
37435,0,10,22,730,4,2015,12,21,679
37436,1,4,7,30,2,2015,6,2,910
37437,1,4,3,60,4,2015,8,26,796
37438,0,10,22,270,1,2016,8,27,992
37439,2,142,2,365,2,2013,10,30,989
37440,2,7,6,365,3,2017,2,7,518
37441,0,17,6,730,1,2014,8,30,909
37442,0,2,0,730,2,2017,7,25,899
37443,0,17,14,7,2,2015,6,5,1100
37444,2,40,92,120,1,2017,4,30,871
37445,2,29,6,150,3,2016,3,7,823
37446,0,75,4,180,0,2014,12,28,1071
37447,1,4,52,300,1,2014,3,1,837
37448,0,10,423,365,1,2014,1,20,872
37449,1,4,3,60,0,2013,10,9,1002
37450,1,21,30,1095,3,2013,11,22,1037
37451,0,60,12,4380,0,2016,2,21,1042
37452,1,4,52,90,1,2015,8,7,758
37453,0,41,5,2920,0,2017,4,30,675
37454,1,4,15,210,1,2017,12,16,1108
37455,0,134,10,90,0,2015,4,22,992
37456,1,4,15,21,2,2016,7,21,744
37457,2,119,424,365,3,2016,5,25,684
37458,1,4,17,120,1,2017,10,20,742
37459,1,4,15,60,1,2015,12,26,814
37460,1,4,31,365,2,2013,10,21,937
37461,1,4,3,14,2,2014,8,18,865
37462,0,149,2,365,4,2017,10,15,777
37463,1,4,15,1460,1,2014,12,26,875
37464,0,17,8,730,0,2016,5,5,1102
37465,0,17,18,2920,0,2014,7,1,910
37466,1,4,5,60,0,2017,12,20,1112
37467,0,17,14,150,0,2015,11,1,0
37468,0,17,164,60,0,2016,5,7,785
37469,0,2,5,240,0,2016,11,22,1080
37470,1,21,16,14,2,2014,5,8,1117
37471,1,4,7,1095,4,2015,7,10,540
37472,1,44,12,120,0,2015,9,12,1023
37473,0,2,5,2555,1,2018,1,6,801
37474,1,4,3,60,0,2016,11,20,1099
37475,0,149,28,365,1,2016,5,14,1052
37476,1,4,3,150,3,2014,3,18,901
37477,0,685,10,1095,1,2017,2,26,1050
37478,1,21,16,150,0,2017,10,21,740
37479,0,3,0,730,1,2017,12,15,1135
37480,0,17,8,3285,0,2014,4,5,849
37481,1,4,12,60,0,2016,6,22,834
37482,1,51,36,1825,0,2015,8,15,876
37483,0,2,12,365,1,2015,10,11,1199
37484,1,4,36,730,1,2017,12,6,927
37485,1,4,293,120,1,2016,8,7,966
37486,2,7,6,730,3,2017,1,29,577
37487,1,38,69,30,4,2017,2,23,795
37488,0,3,10,1095,0,2014,11,15,982
37489,0,10,0,730,0,2016,1,25,1134
37490,0,17,133,4380,1,2015,3,7,576
37491,0,347,5,3650,4,2015,3,11,1133
37492,1,4,17,3650,1,2017,2,11,812
37493,0,57,24,30,1,2014,8,13,1046
37494,1,44,5,270,4,2017,1,24,540
37495,2,76,129,1,3,2015,6,7,1194
37496,1,4,2,1095,0,2014,10,22,908
37497,0,45,8,730,0,2016,4,15,1053
37498,1,4,12,30,4,2015,8,11,0
37499,1,4,57,365,1,2018,1,26,1098
37500,1,4,73,365,0,2016,2,16,0
37501,0,1474,8,5110,1,2014,9,13,818
37502,1,4,30,90,0,2014,7,22,1125
37503,0,163,11,1095,0,2015,8,1,1033
37504,1,4,12,21,3,2015,5,4,826
37505,1,51,9,28,4,2017,5,10,996
37506,1,4,16,60,0,2017,3,22,726
37507,0,17,2,3650,0,2016,7,6,743
37508,1,4,15,60,1,2017,4,6,1034
37509,1,4,3,365,2,2016,7,4,540
37510,1,4,16,730,3,2017,7,14,0
37511,0,93,164,60,0,2014,4,18,1020
37512,1,4,52,5840,1,2018,1,5,824
37513,0,2,12,1460,1,2014,8,26,1160
37514,0,35,2,730,0,2016,3,10,822
37515,1,4,48,730,4,2014,6,29,540
37516,1,4,16,2555,4,2016,4,9,721
37517,1,4,3,60,0,2015,6,22,969
37518,0,17,47,730,1,2016,8,25,733
37519,0,5,6,2190,0,2017,3,3,824
37520,0,93,14,5110,0,2013,10,18,826
37521,1,4,3,730,2,2014,11,9,540
37522,1,4,17,0,3,2014,8,28,1100
37523,1,4,12,1095,4,2016,1,19,873
37524,0,16,44,60,0,2014,1,17,802
37525,1,4,7,60,4,2016,9,1,0
37526,0,37,14,730,0,2016,7,19,1145
37527,0,510,9,30,2,2015,5,20,0
37528,1,4,5,365,1,2017,8,19,592
37529,0,57,14,730,0,2014,5,1,1006
37530,1,44,5,730,0,2014,9,16,690
37531,1,4,30,14,3,2016,4,22,979
37532,2,76,6,365,3,2017,1,12,615
37533,1,4,71,30,3,2015,11,4,626
37534,1,4,15,730,1,2014,10,14,896
37535,0,10,58,365,1,2014,12,7,678
37536,0,17,18,5110,0,2013,12,2,1085
37537,0,9,182,1825,0,2017,9,28,1007
37538,0,57,79,730,0,2014,8,11,791
37539,0,5,9,1095,4,2013,10,18,849
37540,0,17,9,365,2,2016,2,7,1091
37541,0,88,6,730,1,2016,11,8,1090
37542,0,105,10,60,0,2014,11,8,758
37543,1,4,7,14,2,2014,9,24,931
37544,2,33,6,365,3,2015,5,5,505
37545,0,299,9,2190,0,2017,6,25,762
37546,1,4,121,60,4,2018,1,24,820
37547,0,565,5,365,1,2014,2,23,966
37548,1,4,12,60,1,2015,9,12,1053
37549,2,7,6,1095,3,2015,8,2,805
37550,2,33,4,365,3,2017,3,19,990
37551,0,623,24,90,1,2013,12,12,1077
37552,0,17,5,730,0,2014,7,18,1101
37553,0,10,28,365,4,2013,10,22,725
37554,1,4,52,150,1,2015,12,28,1147
37555,0,17,19,2555,1,2014,11,23,972
37556,1,4,12,90,1,2015,11,6,622
37557,1,4,52,21,4,2014,9,12,1118
37558,1,4,3,365,2,2016,10,25,540
37559,0,13,43,730,0,2014,12,27,674
37560,1,4,7,120,1,2013,10,2,725
37561,1,4,52,60,1,2016,6,15,589
37562,1,4,48,210,0,2016,7,8,540
37563,0,57,74,730,1,2015,12,30,1041
37564,1,4,3,90,0,2014,8,15,774
37565,0,120,0,2920,2,2015,11,6,750
37566,1,4,22,1460,0,2016,1,8,1162
37567,1,4,3,3650,1,2013,10,30,923
37568,0,90,5,730,0,2013,10,17,1088
37569,1,644,12,1095,1,2015,11,2,693
37570,0,10,0,730,1,2017,3,14,874
37571,0,10,58,1095,0,2016,11,30,631
37572,1,4,17,1825,0,2015,8,19,813
37573,0,2,112,1460,0,2014,5,23,1134
37574,1,51,51,730,0,2017,3,8,708
37575,0,60,9,4015,1,2017,12,5,918
37576,1,4,5,60,1,2016,11,26,1127
37577,0,510,9,1460,1,2017,1,29,1091
37578,0,302,141,90,1,2015,7,7,1050
37579,1,4,3,21,4,2014,4,26,723
37580,2,367,28,120,3,2016,5,19,502
37581,1,4,3,60,0,2016,12,6,684
37582,1,107,3,60,0,2017,11,28,1036
37583,0,8,4,2555,0,2017,7,6,1176
37584,0,2,12,365,1,2014,1,23,895
37585,1,4,12,120,1,2016,9,5,1061
37586,1,4,17,21,4,2014,10,24,755
37587,0,187,112,60,0,2017,4,9,1086
37588,0,2,12,2920,0,2017,6,7,780
37589,0,37,2,730,0,2015,4,12,849
37590,0,17,4,1460,1,2013,12,21,1159
37591,0,351,14,60,4,2014,3,26,1011
37592,0,50,14,365,0,2014,12,29,1028
37593,0,129,10,730,0,2015,12,5,990
37594,1,4,3,30,2,2014,9,26,903
37595,1,4,12,180,0,2015,12,15,1149
37596,1,4,7,21,2,2014,5,6,958
37597,0,10,61,730,1,2016,4,10,927
37598,0,17,19,730,0,2016,7,5,1104
37599,0,1473,2,60,4,2017,6,16,829
37600,0,17,0,365,4,2013,10,22,1025
37601,0,59,14,1095,2,2015,9,10,1115
37602,0,2,1,2555,0,2014,9,22,1097
37603,1,51,48,60,0,2016,12,14,1113
37604,1,4,12,270,0,2014,9,11,828
37605,2,29,97,365,3,2013,12,14,1101
37606,0,155,11,1825,1,2014,2,13,1091
37607,0,49,55,4015,1,2014,7,6,820
37608,1,4,3,4015,1,2018,1,20,1019
37609,1,38,38,21,4,2014,5,9,928
37610,2,367,32,90,3,2017,6,7,510
37611,0,10,0,365,1,2016,10,16,990
37612,1,4,3,21,4,2015,6,20,750
37613,0,16,14,730,4,2017,3,21,1169
37614,0,17,24,180,4,2017,11,19,1107
37615,0,32,47,270,0,2015,12,19,803
37616,0,299,9,2555,0,2015,1,14,881
37617,1,287,69,2190,1,2014,11,16,1123
37618,1,4,5,30,2,2017,6,19,971
37619,1,51,109,1825,1,2014,3,22,745
37620,1,4,12,180,1,2015,10,23,806
37621,1,4,112,1095,3,2014,6,21,944
37622,1,4,5,21,3,2016,5,8,1071
37623,0,17,18,365,0,2016,3,13,1084
37624,1,51,77,2190,0,2014,12,30,744
37625,2,33,4,28,3,2013,12,29,702
37626,1,4,9,365,1,2015,5,3,975
37627,1,4,12,365,0,2016,12,25,836
37628,1,4,22,365,2,2015,10,5,540
37629,0,57,5,180,1,2015,2,4,1084
37630,1,38,69,730,0,2015,2,1,684
37631,0,1213,23,730,1,2015,12,10,1083
37632,0,942,8,2190,1,2013,10,21,908
37633,0,57,113,365,1,2017,3,19,991
37634,1,4,88,730,4,2015,4,6,1069
37635,1,4,3,7,3,2017,3,17,814
37636,1,4,16,2920,0,2016,9,1,1001
37637,1,106,135,60,1,2016,1,30,1091
37638,0,1563,162,1095,0,2015,10,25,840
37639,1,4,30,365,1,2017,2,1,614
37640,2,40,12,60,2,2016,9,12,1057
37641,1,51,73,2190,0,2017,2,11,705
37642,0,57,28,1095,1,2017,9,21,699
37643,0,205,24,30,4,2014,3,27,480
37644,0,88,18,330,1,2015,4,30,1015
37645,0,16,4,1460,0,2014,6,21,1089
37646,1,4,3,365,3,2015,10,11,540
37647,0,2,12,240,1,2017,10,22,1108
37648,1,4,36,14,2,2014,9,8,1001
37649,1,51,12,730,4,2017,7,6,1132
37650,0,5,89,730,1,2016,1,17,992
37651,1,4,31,730,4,2013,12,10,901
37652,0,16,8,730,1,2015,5,6,1059
37653,1,4,16,3,3,2017,4,10,1127
37654,0,17,86,6205,2,2017,3,25,825
37655,0,10,2,365,0,2016,4,25,874
37656,1,4,91,21,2,2014,7,15,998
37657,0,318,89,730,0,2014,2,8,921
37658,1,4,30,365,0,2017,12,24,846
37659,0,42,6,210,1,2015,11,28,934
37660,0,90,9,730,0,2014,2,13,1002
37661,0,2,11,60,1,2016,12,13,1074
37662,0,90,22,330,4,2013,11,17,726
37663,0,41,5,240,1,2014,8,6,1002
37664,1,4,99,240,0,2013,12,12,794
37665,0,10,5,180,4,2015,12,12,774
37666,0,2,0,120,1,2017,3,19,1092
37667,1,51,12,365,3,2014,11,25,1115
37668,1,4,3,3,3,2016,5,2,1142
37669,1,4,3,730,0,2015,9,16,666
37670,1,4,12,90,0,2015,10,15,767
37671,1,4,16,28,4,2016,8,15,986
37672,1,4,3,60,0,2017,8,22,1083
37673,0,506,21,3650,1,2015,9,12,787
37674,1,1564,1,2190,0,2016,2,5,841
37675,2,29,97,365,3,2014,2,3,842
37676,0,132,11,365,4,2016,10,28,717
37677,1,4,12,30,2,2014,10,31,492
37678,0,82,11,730,0,2017,5,5,772
37679,1,21,98,60,1,2014,6,7,1080
37680,1,4,5,60,1,2015,5,29,1120
37681,1,4,16,60,1,2014,9,10,679
37682,0,57,184,730,0,2017,4,20,1086
37683,1,21,3,2920,0,2015,11,7,846
37684,1,4,98,60,1,2014,6,24,1136
37685,0,405,8,1095,1,2014,6,1,898
37686,0,10,10,730,1,2017,9,13,1116
37687,0,2,18,60,1,2017,8,28,1098
37688,0,5,4,730,2,2014,7,24,946
37689,0,105,9,21,4,2015,2,4,901
37690,0,41,5,240,1,2013,10,17,1065
37691,1,51,3,21,3,2015,6,29,880
37692,0,2,12,730,0,2014,10,29,1086
37693,0,1565,5,365,2,2013,10,14,707
37694,1,21,7,1460,1,2015,6,28,914
37695,0,75,28,60,0,2014,12,18,809
37696,1,4,5,21,4,2017,6,24,658
37697,0,322,18,365,1,2014,5,10,1146
37698,0,10,17,30,2,2017,5,17,712
37699,0,75,14,120,2,2018,1,8,1236
37700,0,128,5,1460,0,2014,10,19,1100
37701,1,4,36,60,0,2016,10,24,1057
37702,1,4,7,60,2,2014,11,18,1021
37703,2,29,89,60,3,2015,5,13,496
37704,0,204,4,1460,0,2017,7,20,1324
37705,0,88,55,60,1,2016,4,16,688
37706,0,130,18,1095,2,2016,7,30,1018
37707,1,4,12,7,3,2015,9,13,0
37708,1,4,3,60,2,2018,1,12,843
37709,0,93,53,730,1,2014,10,5,1088
37710,1,21,12,30,4,2016,9,27,904
37711,0,69,34,1460,1,2017,12,9,1010
37712,1,4,12,2190,1,2017,3,13,0
37713,1,4,91,365,2,2015,7,2,540
37714,0,10,17,730,4,2014,12,2,830
37715,0,171,28,730,0,2014,7,15,1069
37716,1,4,16,1460,4,2017,12,19,1107
37717,1,38,152,150,1,2014,11,11,1061
37718,1,4,16,730,0,2017,12,3,952
37719,0,42,14,1825,0,2014,9,6,1107
37720,0,24,27,365,2,2015,1,21,1054
37721,0,10,22,120,0,2017,8,7,833
37722,0,135,0,1095,0,2016,4,25,975
37723,0,1566,12,365,2,2015,11,8,0
37724,1,4,3,365,1,2015,9,7,1073
37725,0,17,14,1095,0,2015,5,18,785
37726,1,4,52,14,2,2014,5,20,675
37727,1,4,54,120,4,2017,10,21,657
37728,1,38,69,730,0,2014,5,31,947
37729,0,93,53,1095,0,2013,12,5,1061
37730,1,4,15,2190,1,2016,2,26,741
37731,0,60,9,1095,2,2015,8,11,634
37732,0,17,9,2555,1,2016,5,14,860
37733,2,335,51,365,4,2015,5,16,904
37734,1,4,37,365,1,2013,12,8,872
37735,1,4,16,2920,0,2017,8,29,910
37736,0,81,425,730,0,2014,10,21,1079
37737,0,32,55,120,0,2017,8,29,1091
37738,0,17,0,365,0,2014,4,18,852
37739,2,7,6,365,3,2016,11,7,524
37740,0,139,5,2190,1,2016,7,23,765
37741,0,97,6,60,0,2016,12,20,1383
37742,0,2,112,2190,0,2017,2,1,504
37743,0,17,10,730,0,2014,8,10,1045
37744,1,4,3,60,1,2014,7,12,1188
37745,0,1567,163,1825,0,2014,7,8,888
37746,1,4,7,2555,0,2014,1,2,876
37747,0,17,18,1095,1,2016,7,1,0
37748,0,5,89,365,1,2016,10,21,1138
37749,0,1398,10,730,1,2014,6,1,1041
37750,0,2,12,7,3,2015,12,3,972
37751,1,51,3,180,2,2013,12,22,1412
37752,0,17,18,90,1,2013,11,6,438
37753,1,4,91,365,2,2014,6,5,1155
37754,0,3,0,2920,2,2017,8,10,951
37755,0,638,115,60,0,2015,9,7,1098
37756,0,69,5,365,0,2013,11,23,739
37757,0,5,8,30,2,2013,11,19,1139
37758,0,49,14,7,4,2014,2,14,909
37759,1,4,191,1460,0,2014,4,20,889
37760,1,4,2,365,0,2015,10,27,802
37761,1,38,38,60,3,2015,6,6,791
37762,1,4,3,14,2,2016,8,14,1142
37763,1,4,12,730,1,2015,2,11,1025
37764,0,1568,0,2190,0,2017,10,17,931
37765,0,1569,127,1095,0,2014,3,1,1044
37766,0,17,81,730,4,2017,8,7,1121
37767,1,4,12,730,0,2015,3,22,745
37768,0,41,5,1460,1,2014,4,20,1039
37769,1,106,38,60,1,2013,10,2,900
37770,1,4,22,28,2,2016,7,23,1131
37771,1,4,5,14,4,2015,9,15,1091
37772,0,49,245,1460,0,2017,3,11,683
37773,0,304,102,365,2,2016,6,18,1147
37774,0,17,6,730,4,2014,4,6,1040
37775,1,4,22,60,1,2014,5,17,695
37776,0,85,9,730,1,2014,9,17,1012
37777,0,467,2,240,0,2017,10,6,857
37778,0,129,42,730,4,2014,7,6,1017
37779,1,4,12,365,1,2014,12,12,559
37780,0,1570,5,90,1,2016,10,12,1099
37781,0,10,24,730,0,2014,6,11,1088
37782,1,4,5,150,0,2015,12,10,707
37783,0,10,0,1460,1,2017,1,11,669
37784,0,187,5,730,3,2017,12,26,839
37785,0,32,0,3285,1,2017,6,9,1208
37786,1,4,12,300,2,2014,3,7,892
37787,0,182,9,730,0,2018,1,26,1118
37788,1,4,16,7,3,2016,10,18,840
37789,0,17,1,3285,2,2016,10,8,929
37790,1,21,5,60,0,2017,8,12,912
37791,1,4,3,35,2,2017,8,26,1286
37792,0,10,17,730,0,2016,3,9,1002
37793,0,60,19,2920,1,2015,6,21,719
37794,0,484,5,2555,0,2014,5,23,1036
37795,2,335,6,365,3,2017,3,8,1014
37796,1,4,91,330,1,2014,3,22,768
37797,1,4,12,365,3,2015,5,11,598
37798,1,107,207,365,2,2017,11,11,1151
37799,1,4,12,90,1,2017,8,4,1069
37800,1,4,91,730,1,2017,6,21,517
37801,0,383,1,730,0,2016,10,3,857
37802,0,1571,18,365,1,2016,8,16,736
37803,0,2,24,365,1,2017,11,20,1090
37804,0,675,5,1825,0,2014,8,8,830
37805,0,149,146,365,0,2015,8,18,1128
37806,1,4,3,60,0,2017,7,1,858
37807,1,4,3,60,1,2015,3,15,1127
37808,0,42,80,1460,0,2014,2,15,711
37809,1,4,16,30,4,2016,6,8,738
37810,0,98,4,240,0,2017,11,26,1064
37811,1,4,15,90,1,2015,11,14,737
37812,0,1572,6,730,4,2015,2,7,677
37813,0,232,5,365,2,2014,12,15,737
37814,1,4,5,60,1,2014,6,5,927
37815,0,96,328,60,0,2016,1,22,1279
37816,0,284,131,330,0,2016,2,19,1022
37817,0,204,12,3285,2,2016,2,3,934
37818,0,1573,1,2190,4,2014,3,22,820
37819,0,17,10,730,0,2015,12,28,1123
37820,0,2,6,730,0,2016,4,11,914
37821,0,77,2,365,1,2017,5,2,839
37822,0,75,8,1095,1,2014,5,9,782
37823,0,35,19,730,0,2016,8,20,696
37824,1,4,48,365,1,2015,11,19,1035
37825,1,4,91,90,1,2014,7,12,740
37826,1,4,7,180,0,2014,1,29,906
37827,0,2,6,30,2,2017,7,30,967
37828,0,83,28,1095,0,2017,5,31,640
37829,0,43,22,365,2,2016,7,22,1004
37830,1,4,73,60,0,2014,6,7,735
37831,0,60,9,1095,1,2013,10,7,1032
37832,1,4,52,30,2,2014,6,23,818
37833,1,4,91,90,1,2017,8,14,1059
37834,0,98,4,730,2,2015,5,28,689
37835,0,98,4,365,0,2017,3,13,986
37836,0,112,24,730,2,2015,12,21,742
37837,1,4,118,365,1,2015,5,26,740
37838,1,4,3,1095,1,2017,2,12,1048
37839,3,68,5,270,2,2015,11,6,943
37840,1,4,16,210,4,2014,10,24,540
37841,0,10,24,21,2,2015,7,31,882
37842,1,4,15,730,1,2015,10,1,865
37843,0,2,10,60,1,2014,8,17,1041
37844,0,34,0,30,0,2015,5,6,1024
37845,1,4,16,240,0,2016,1,4,0
37846,1,4,59,120,4,2015,8,14,540
37847,2,152,97,365,3,2015,7,9,568
37848,0,10,22,1095,0,2014,7,18,675
37849,1,4,3,21,4,2014,4,23,1140
37850,1,4,3,7,3,2017,6,10,1029
37851,1,4,15,120,1,2015,6,21,1186
37852,1,4,12,7,4,2015,10,4,903
37853,0,10,43,730,2,2014,6,24,825
37854,0,89,138,300,0,2016,7,1,1096
37855,1,4,48,30,2,2017,6,5,0
37856,0,5,2,150,4,2017,9,27,0
37857,1,4,12,21,4,2015,6,8,984
37858,0,10,18,300,4,2013,11,26,892
37859,2,335,47,1825,3,2016,5,23,904
37860,1,4,3,365,1,2014,11,25,852
37861,0,60,49,1460,1,2016,6,22,1125
37862,0,205,0,2555,0,2017,4,19,645
37863,0,307,21,365,0,2017,1,2,1073
37864,0,128,22,730,1,2014,3,9,1026
37865,0,2,11,210,4,2014,9,20,1154
37866,1,4,69,14,4,2017,9,10,614
37867,0,450,0,60,0,2014,2,22,1130
37868,0,128,47,730,4,2014,10,1,1095
37869,0,10,42,1095,0,2014,11,21,1062
37870,1,4,7,90,1,2015,12,6,761
37871,0,842,2,1825,1,2013,10,27,1018
37872,0,32,42,1095,0,2016,12,30,1075
37873,0,2,12,3285,1,2015,4,29,849
37874,1,4,2,21,4,2017,5,11,719
37875,1,4,3,365,0,2014,6,13,717
37876,1,4,15,365,2,2013,11,8,951
37877,1,4,73,365,0,2017,1,31,1105
37878,2,101,350,730,1,2017,3,29,1114
37879,1,21,2,240,4,2017,8,19,779
37880,0,88,11,365,0,2013,11,15,983
37881,2,40,6,730,3,2015,8,15,689
37882,0,10,12,365,0,2017,3,28,1084
37883,0,53,4,3285,1,2014,1,31,677
37884,1,4,12,2190,1,2017,9,3,769
37885,0,17,4,730,1,2016,11,19,1048
37886,1,4,48,180,0,2015,10,14,983
37887,0,1574,72,3285,0,2016,12,6,693
37888,1,4,16,365,4,2016,1,26,654
37889,1,4,73,365,0,2014,7,24,768
37890,1,4,5,300,1,2015,2,1,995
37891,0,383,42,365,1,2014,1,5,1021
37892,0,318,90,180,2,2017,10,25,977
37893,0,10,58,1825,0,2015,4,12,812
37894,0,39,18,240,0,2014,9,11,1148
37895,2,7,6,1095,3,2016,12,21,597
37896,1,4,73,28,4,2016,8,20,1163
37897,1,4,12,365,2,2014,6,11,480
37898,0,17,10,365,0,2016,12,10,1045
37899,1,4,3,365,2,2015,3,30,540
37900,0,487,6,1825,4,2016,11,3,944
37901,1,4,3,7,3,2016,4,18,784
37902,1,4,7,730,0,2015,5,26,1037
37903,1,4,5,1095,2,2014,6,12,1151
37904,0,56,53,120,1,2016,10,14,859
37905,0,58,28,1825,1,2015,1,16,1123
37906,1,4,12,1095,4,2014,10,20,540
37907,0,53,4,30,4,2016,10,22,701
37908,0,17,5,365,4,2015,2,11,1000
37909,1,21,3,365,0,2017,4,8,632
37910,0,75,8,365,1,2016,7,5,1120
37911,2,7,6,365,3,2014,8,16,519
37912,0,17,8,1825,0,2016,12,28,1154
37913,1,4,12,21,4,2014,5,20,998
37914,0,304,21,150,4,2017,1,11,1033
37915,2,40,92,210,4,2015,8,14,1062
37916,2,170,129,4,3,2014,3,24,1131
37917,0,450,21,730,0,2014,2,3,1000
37918,0,17,9,1095,1,2014,5,5,731
37919,0,105,32,1825,0,2013,10,1,1099
37920,0,3,12,365,1,2015,10,10,835
37921,0,93,6,730,0,2017,8,17,824
37922,1,4,12,60,1,2017,9,18,1101
37923,1,4,36,4,3,2015,6,1,826
37924,1,21,48,120,4,2017,10,13,924
37925,0,590,0,60,1,2017,1,15,1086
37926,1,51,91,60,1,2014,7,12,1190
37927,0,5,8,365,1,2014,2,8,964
37928,1,4,2,90,0,2013,10,9,796
37929,1,4,48,14,3,2015,10,8,877
37930,1,4,5,30,4,2014,11,7,817
37931,0,17,8,180,1,2014,12,26,738
37932,1,21,17,7,3,2016,6,17,546
37933,1,4,91,2555,1,2014,11,12,1075
37934,1,4,16,365,4,2014,10,27,540
37935,1,4,3,180,0,2014,9,23,676
37936,1,4,30,60,0,2015,12,10,925
37937,0,5,55,30,4,2017,5,24,594
37938,0,10,24,730,4,2016,10,3,1114
37939,1,4,16,120,4,2017,1,21,833
37940,1,4,12,14,3,2014,7,22,1054
37941,0,5,5,1095,1,2015,5,27,0
37942,0,10,5,365,1,2015,7,8,1129
37943,1,4,5,60,0,2016,10,14,949
37944,0,88,18,30,4,2016,12,29,1015
37945,0,17,14,730,1,2014,5,3,1113
37946,1,4,5,365,4,2015,1,16,540
37947,0,75,8,365,0,2014,10,3,1074
37948,1,4,15,1825,1,2016,7,24,908
37949,1,4,3,730,3,2014,2,10,872
37950,0,60,9,730,0,2015,9,22,1097
37951,1,4,16,21,4,2014,5,12,991
37952,0,10,18,30,1,2014,4,25,1050
37953,1,38,69,150,1,2018,1,18,1020
37954,2,194,6,365,3,2015,9,11,609
37955,1,4,3,60,0,2015,7,18,1209
37956,0,777,14,300,1,2017,6,5,1016
37957,0,10,31,30,4,2014,10,26,771
37958,1,4,12,2555,1,2015,7,20,896
37959,0,17,0,365,1,2017,5,5,689
37960,0,17,18,60,1,2017,1,3,1094
37961,0,17,4,150,1,2016,6,27,691
37962,1,4,77,60,0,2013,11,12,1108
37963,0,5,9,1825,1,2014,12,12,1089
37964,1,4,16,120,4,2017,10,3,822
37965,0,3,32,365,1,2015,1,24,976
37966,0,187,12,2555,1,2014,5,10,883
37967,0,10,21,270,2,2013,12,21,1071
37968,1,4,12,365,1,2014,10,9,740
37969,0,17,19,1095,0,2015,9,18,975
37970,0,209,46,1460,0,2014,12,14,989
37971,1,4,91,21,2,2013,11,13,684
37972,0,283,78,30,0,2015,8,30,768
