animal_id,outcome_type
A731795,Return to Owner
A702049,Transfer
A763616,Transfer
A729933,Return to Owner
A732778,Adoption
A749379,Transfer
A765486,Return to Owner
A709217,Transfer
A688701,Adoption
A687540,Adoption
A680428,Euthanasia
A745944,Transfer
A750861,Transfer
A687174,Adoption
A703605,Adoption
A765818,Adoption
A686629,Adoption
A698143,Transfer
A723590,Transfer
A764523,Transfer
A680573,Adoption
A699295,Adoption
A687075,Adoption
A742812,Adoption
A733546,Adoption
A676562,Transfer
A678812,Transfer
A750854,Adoption
A755575,Adoption
A710960,Return to Owner
A711890,Transfer
A667097,Adoption
A724912,Adoption
A702579,Adoption
A665042,Transfer
A713409,Adoption
A721920,Adoption
A733211,Transfer
A708056,Adoption
A765413,Transfer
A666187,Adoption
A665208,Transfer
A728506,Adoption
A750014,Adoption
A679621,Adoption
A688467,Adoption
A678227,Transfer
A719613,Adoption
A701498,Transfer
A691344,Transfer
A669166,Return to Owner
A697646,Adoption
A721021,Adoption
A730814,Adoption
A671745,Euthanasia
A529956,Return to Owner
A751961,Transfer
A708085,Transfer
A674998,Adoption
A685029,Euthanasia
A669813,Adoption
A725200,Return to Owner
A728433,Adoption
A754196,Adoption
A675144,Transfer
A755355,Transfer
A738237,Adoption
A623020,Transfer
A741480,Transfer
A695109,Adoption
A665088,Transfer
A666246,Adoption
A668599,Transfer
A702854,Transfer
A742781,Return to Owner
A683691,Adoption
A670914,Adoption
A765665,Adoption
A726385,Adoption
A725426,Return to Owner
A754071,Transfer
A704700,Transfer
A515757,Return to Owner
A723111,Euthanasia
A665970,Adoption
A665344,Adoption
A743768,Euthanasia
A747513,Adoption
A729895,Return to Owner
A692379,Adoption
A711430,Return to Owner
A763707,Transfer
A732893,Transfer
A757386,Adoption
A728123,Transfer
A715260,Transfer
A689910,Adoption
A718865,Adoption
A697195,Transfer
A747102,Return to Owner
A722405,Adoption
A692079,Transfer
A671953,Transfer
A731995,Transfer
A698334,Return to Owner
A729924,Transfer
A670993,Transfer
A732772,Transfer
A676204,Adoption
A678314,Return to Owner
A741686,Return to Owner
A673601,Transfer
A707917,Adoption
A759887,Adoption
A678683,Adoption
A702031,Transfer
A756297,Return to Owner
A711555,Adoption
A763217,Adoption
A750414,Adoption
A756586,Euthanasia
A750155,Adoption
A695972,Adoption
A668545,Adoption
A715805,Adoption
A679935,Adoption
A699177,Adoption
A663886,Adoption
A744695,Transfer
A676335,Adoption
A748832,Transfer
A724441,Adoption
A735180,Return to Owner
A716253,Return to Owner
A678825,Adoption
A685484,Adoption
A605191,Return to Owner
A729959,Return to Owner
A674231,Adoption
A669468,Return to Owner
A749212,Adoption
A678021,Transfer
A714677,Transfer
A740408,Adoption
A664970,Adoption
A754050,Adoption
A683665,Adoption
A765333,Adoption
A701325,Adoption
A749028,Adoption
A745627,Adoption
A727081,Return to Owner
A734361,Adoption
A709240,Adoption
A694583,Return to Owner
A735544,Transfer
A709714,Transfer
A748112,Transfer
A676688,Transfer
A746490,Transfer
A718577,Return to Owner
A737451,Adoption
A761306,Transfer
A713050,Transfer
A698261,Adoption
A704316,Adoption
A687245,Transfer
A752195,Euthanasia
A740665,Adoption
A664369,Adoption
A714169,Return to Owner
A708998,Adoption
A669859,Transfer
A757746,Transfer
A751697,Adoption
A688783,Transfer
A750225,Adoption
A689467,Return to Owner
A708368,Adoption
A678171,Return to Owner
A761339,Return to Owner
A688215,Transfer
A678892,Adoption
A583132,Adoption
A681902,Adoption
A669607,Adoption
A697232,Adoption
A706572,Transfer
A687381,Adoption
A712625,Adoption
A756341,Adoption
A762722,Adoption
A699789,Adoption
A680230,Transfer
A680872,Adoption
A688401,Return to Owner
A686279,Transfer
A689945,Adoption
A701874,Transfer
A736131,Euthanasia
A709259,Adoption
A761795,Adoption
A705443,Adoption
A687182,Adoption
A691108,Transfer
A365172,Return to Owner
A722563,Adoption
A715927,Transfer
A731461,Adoption
A731397,Adoption
A727187,Return to Owner
A713822,Adoption
A693226,Adoption
A762171,Transfer
A748004,Euthanasia
A671027,Adoption
A705863,Transfer
A686818,Adoption
A707502,Transfer
A749238,Adoption
A738256,Adoption
A722516,Euthanasia
A635808,Adoption
A488204,Return to Owner
A681027,Adoption
A745042,Return to Owner
A667342,Transfer
A709954,Return to Owner
A752401,Transfer
A691275,Adoption
A753367,Adoption
A685009,Euthanasia
A717105,Adoption
A667524,Adoption
A749056,Adoption
A723182,Return to Owner
A736732,Adoption
A682608,Adoption
A762307,Adoption
A705705,Transfer
A751444,Transfer
A692136,Transfer
A675606,Transfer
A677742,Adoption
A734342,Transfer
A745176,Euthanasia
A756810,Adoption
A764500,Transfer
A731598,Adoption
A670382,Adoption
A703615,Adoption
A717554,Return to Owner
A714686,Adoption
A669773,Return to Owner
A754169,Adoption
A691121,Adoption
A763066,Transfer
A731423,Transfer
A747935,Adoption
A645667,Return to Owner
A703721,Transfer
A677765,Transfer
A709018,Adoption
A698160,Euthanasia
A692121,Adoption
A706869,Transfer
A667271,Adoption
A742768,Adoption
A684222,Return to Owner
A748753,Transfer
A663937,Transfer
A763821,Adoption
A705170,Transfer
A723073,Transfer
A754922,Adoption
A697825,Adoption
A251268,Adoption
A752193,Euthanasia
A579598,Return to Owner
A760174,Adoption
A742554,Adoption
A666770,Return to Owner
A701293,Adoption
A644724,Return to Owner
A666204,Adoption
A666965,Transfer
A670629,Transfer
A751699,Adoption
A730975,Adoption
A684017,Adoption
A750689,Adoption
A674648,Transfer
A699887,Transfer
A723684,Transfer
A737900,Adoption
A730473,Transfer
A716808,Adoption
A751092,Adoption
A731516,Adoption
A720278,Adoption
A665662,Adoption
A715688,Adoption
A750935,Transfer
A742350,Adoption
A665183,Adoption
A685612,Transfer
A354725,Return to Owner
A465501,Return to Owner
A741500,Adoption
A716906,Transfer
A752979,Adoption
A686827,Transfer
A691411,Adoption
A674473,Transfer
A715297,Transfer
A710755,Adoption
A671318,Adoption
A716217,Adoption
A762283,Transfer
A703657,Adoption
A731901,Adoption
A733637,Return to Owner
A684379,Adoption
A718080,Adoption
A665233,Transfer
A685493,Adoption
A686386,Adoption
A724905,Adoption
A720044,Adoption
A753451,Adoption
A752745,Adoption
A710164,Adoption
A714719,Transfer
A725164,Adoption
A726163,Adoption
A749859,Transfer
A715424,Adoption
A700172,Adoption
A682808,Adoption
A737484,Transfer
A678267,Transfer
A708986,Transfer
A712614,Adoption
A757928,Transfer
A689029,Adoption
A745206,Transfer
A729860,Adoption
A726988,Adoption
A715356,Adoption
A705119,Transfer
A741953,Return to Owner
A669478,Adoption
A694804,Adoption
A698310,Transfer
A757724,Adoption
A634272,Return to Owner
A733106,Transfer
A681200,Adoption
A755755,Transfer
A703260,Return to Owner
A760860,Euthanasia
A752649,Adoption
A658733,Adoption
A686934,Transfer
A763743,Adoption
A682487,Transfer
A704016,Transfer
A666802,Return to Owner
A683420,Transfer
A679770,Adoption
A730988,Transfer
A729418,Adoption
A746785,Transfer
A733714,Adoption
A752425,Adoption
A735471,Transfer
A758333,Transfer
A756593,Transfer
A757968,Transfer
A666413,Adoption
A755533,Adoption
A720058,Return to Owner
A760449,Euthanasia
A667313,Adoption
A736231,Return to Owner
A692314,Transfer
A727880,Euthanasia
A670682,Adoption
A700213,Adoption
A708078,Transfer
A745140,Transfer
A642732,Transfer
A695474,Return to Owner
A682268,Adoption
A751437,Adoption
A715806,Adoption
A666515,Return to Owner
A574935,Return to Owner
A742657,Return to Owner
A612729,Adoption
A693864,Return to Owner
A712502,Transfer
A665407,Transfer
A672315,Adoption
A670247,Adoption
A674151,Adoption
A705096,Euthanasia
A723818,Adoption
A744825,Transfer
A725623,Adoption
A678865,Adoption
A671678,Adoption
A675431,Adoption
A687802,Adoption
A691529,Adoption
A662404,Adoption
A671201,Return to Owner
A715718,Adoption
A688180,Euthanasia
A743467,Adoption
A687482,Adoption
A750634,Transfer
A661627,Adoption
A719870,Return to Owner
A719269,Transfer
A743890,Transfer
A703225,Adoption
A734437,Adoption
A669986,Euthanasia
A672353,Return to Owner
A703339,Transfer
A741781,Adoption
A749892,Transfer
A650877,Return to Owner
A706580,Transfer
A725653,Adoption
A713127,Adoption
A731382,Transfer
A751886,Adoption
A710580,Transfer
A680341,Return to Owner
A669199,Return to Owner
A701476,Adoption
A681493,Adoption
A678127,Adoption
A745530,Transfer
A748185,Transfer
A673787,Adoption
A718620,Adoption
A723528,Adoption
A677642,Return to Owner
A764264,Adoption
A700459,Transfer
A697358,Adoption
A682687,Adoption
A671291,Transfer
A675983,Transfer
A669885,Adoption
A576232,Return to Owner
A696688,Adoption
A699570,Adoption
A650538,Adoption
A718177,Adoption
A684207,Adoption
A758535,Adoption
A655860,Return to Owner
A720636,Transfer
A660781,Adoption
A687795,Adoption
A679055,Euthanasia
A707498,Transfer
A763748,Transfer
A683866,Transfer
A751368,Adoption
A764833,Transfer
A754429,Adoption
A756971,Adoption
A705559,Adoption
A675308,Adoption
A744582,Return to Owner
A701571,Return to Owner
A707106,Adoption
A732486,Adoption
A743464,Adoption
A703976,Adoption
A731544,Transfer
A754440,Adoption
A741385,Return to Owner
A684058,Return to Owner
A675608,Adoption
A710664,Return to Owner
A718503,Adoption
A727862,Adoption
A718026,Adoption
A701832,Transfer
A679581,Adoption
A745688,Return to Owner
A762669,Adoption
A731441,Adoption
A755090,Adoption
A723230,Euthanasia
A679968,Adoption
A733982,Return to Owner
A696528,Adoption
A711242,Transfer
A705435,Return to Owner
A744772,Transfer
A751479,Euthanasia
A748829,Transfer
A731571,Adoption
A697321,Adoption
A720127,Adoption
A763273,Transfer
A691424,Transfer
A743891,Euthanasia
A742685,Return to Owner
A669881,Adoption
A718575,Transfer
A687670,Adoption
A741104,Transfer
A676359,Euthanasia
A748809,Adoption
A737817,Adoption
A698456,Transfer
A687720,Adoption
A675503,Adoption
A713084,Return to Owner
A690605,Adoption
A722085,Transfer
A706762,Adoption
A674561,Adoption
A708811,Adoption
A725372,Adoption
A705104,Adoption
A725671,Adoption
A690359,Adoption
A733401,Adoption
A686123,Transfer
A722149,Transfer
A732414,Adoption
A696017,Transfer
A708389,Adoption
A750924,Adoption
A706479,Transfer
A730111,Adoption
A709971,Transfer
A711605,Adoption
A764142,Return to Owner
A749136,Adoption
A709744,Transfer
A674146,Return to Owner
A748978,Transfer
A717308,Adoption
A706417,Adoption
A704267,Return to Owner
A664382,Adoption
A750249,Adoption
A713697,Adoption
A699870,Transfer
A650069,Adoption
A687163,Transfer
A726075,Return to Owner
A682514,Adoption
A689355,Adoption
A758375,Adoption
A750556,Adoption
A723133,Adoption
A686377,Adoption
A725102,Transfer
A663450,Transfer
A689575,Transfer
A725869,Adoption
A571610,Transfer
A675438,Euthanasia
A731921,Return to Owner
A749092,Adoption
A743485,Adoption
A732527,Transfer
A669526,Euthanasia
A730474,Transfer
A706276,Transfer
A670238,Transfer
A677790,Transfer
A759227,Adoption
A688451,Adoption
A673571,Transfer
A731140,Adoption
A673541,Adoption
A666757,Adoption
A671087,Return to Owner
A730671,Adoption
A672403,Adoption
A660085,Return to Owner
A670458,Adoption
A762983,Adoption
A729183,Adoption
A710702,Adoption
A741209,Return to Owner
A689894,Transfer
A703604,Adoption
A765591,Transfer
A706401,Transfer
A672102,Transfer
A674810,Return to Owner
A704165,Transfer
A684796,Transfer
A734999,Transfer
A666941,Adoption
A753732,Euthanasia
A705748,Transfer
A730755,Adoption
A738714,Adoption
A570348,Return to Owner
A669358,Adoption
A759799,Adoption
A675083,Euthanasia
A744911,Transfer
A743770,Adoption
A760095,Transfer
A727012,Adoption
A760900,Adoption
A708842,Adoption
A745498,Adoption
A737094,Transfer
A729500,Adoption
A739841,Adoption
A724196,Adoption
A628627,Adoption
A744105,Adoption
A745979,Return to Owner
A695018,Adoption
A672177,Adoption
A701602,Transfer
A693779,Adoption
A742400,Adoption
A706894,Adoption
A739118,Adoption
A733739,Transfer
A683215,Adoption
A691395,Transfer
A685754,Adoption
A694980,Adoption
A729403,Adoption
A729672,Adoption
A700194,Adoption
A738352,Adoption
A683870,Adoption
A695769,Adoption
A744710,Adoption
A735594,Adoption
A679746,Transfer
A681326,Transfer
A700765,Adoption
A688544,Transfer
A726492,Adoption
A760274,Adoption
A712301,Adoption
A665134,Adoption
A687777,Euthanasia
A551806,Return to Owner
A757032,Adoption
A714327,Transfer
A716219,Adoption
A724665,Adoption
A594900,Adoption
A713083,Adoption
A755229,Transfer
A715695,Adoption
A743194,Adoption
A718039,Adoption
A671117,Return to Owner
A741808,Return to Owner
A663742,Adoption
A692106,Transfer
A706957,Euthanasia
A689254,Transfer
A764293,Adoption
A649589,Return to Owner
A679654,Adoption
A681025,Adoption
A760474,Adoption
A723835,Adoption
A693520,Transfer
A681396,Transfer
A672852,Adoption
A745483,Transfer
A715044,Return to Owner
A668214,Adoption
A752581,Transfer
A726261,Return to Owner
A734562,Euthanasia
A674633,Adoption
A737699,Adoption
A671554,Adoption
A671235,Adoption
A737030,Adoption
A702982,Transfer
A687209,Adoption
A755813,Adoption
A712282,Adoption
A678749,Transfer
A716989,Return to Owner
A732566,Adoption
A710139,Transfer
A725154,Transfer
A732078,Transfer
A676889,Adoption
A631131,Return to Owner
A709872,Adoption
A700186,Adoption
A698591,Adoption
A687562,Transfer
A668798,Return to Owner
A611924,Return to Owner
A669649,Adoption
A746529,Adoption
A712736,Transfer
A733003,Adoption
A741282,Adoption
A669072,Euthanasia
A734357,Transfer
A717502,Adoption
A711070,Adoption
A742283,Adoption
A686552,Euthanasia
A704023,Adoption
A696844,Transfer
A673663,Transfer
A664514,Transfer
A685254,Transfer
A685381,Return to Owner
A682994,Adoption
A670652,Adoption
A719669,Return to Owner
A682134,Adoption
A738782,Adoption
A665322,Return to Owner
A651386,Return to Owner
A709715,Transfer
A726985,Adoption
A692880,Adoption
A678871,Adoption
A706868,Transfer
A760701,Adoption
A751609,Adoption
A672374,Return to Owner
A731755,Adoption
A729490,Return to Owner
A711885,Transfer
A672189,Adoption
A689765,Adoption
A754107,Transfer
A675626,Adoption
A691024,Adoption
A613536,Return to Owner
A612006,Return to Owner
A738616,Adoption
A734180,Adoption
A760202,Adoption
A746880,Transfer
A700407,Adoption
A679534,Transfer
A731179,Adoption
A744822,Adoption
A742096,Adoption
A724486,Adoption
A707367,Transfer
A705245,Adoption
A670725,Adoption
A665388,Transfer
A737551,Adoption
A693062,Return to Owner
A681543,Transfer
A673665,Adoption
A677193,Adoption
A730763,Adoption
A707640,Return to Owner
A753867,Transfer
A694570,Adoption
A692389,Adoption
A664090,Return to Owner
A740348,Adoption
A634956,Return to Owner
A733347,Transfer
A760161,Adoption
A713852,Transfer
A701752,Adoption
A714568,Adoption
A707048,Adoption
A705077,Transfer
A703655,Euthanasia
A688505,Adoption
A758083,Adoption
A718550,Return to Owner
A706244,Transfer
A721848,Transfer
A701922,Adoption
A563065,Return to Owner
A745921,Transfer
A707562,Transfer
A624771,Return to Owner
A755447,Transfer
A759643,Adoption
A702398,Transfer
A676043,Adoption
A745569,Euthanasia
A667505,Transfer
A746159,Adoption
A753539,Adoption
A722475,Transfer
A738702,Adoption
A663997,Transfer
A727373,Transfer
A697735,Transfer
A696350,Adoption
A662756,Adoption
A729446,Transfer
A714707,Adoption
A680363,Return to Owner
A683999,Transfer
A736479,Adoption
A722387,Adoption
A727878,Adoption
A693294,Adoption
A707922,Adoption
A730612,Transfer
A676786,Adoption
A755725,Transfer
A763341,Return to Owner
A715870,Adoption
A728452,Transfer
A720427,Adoption
A760073,Adoption
A760403,Adoption
A701037,Return to Owner
A751085,Adoption
A697795,Adoption
A673109,Adoption
A728226,Adoption
A626771,Adoption
A758158,Transfer
A729677,Adoption
A751200,Euthanasia
A685089,Adoption
A560777,Return to Owner
A664834,Return to Owner
A706204,Return to Owner
A736924,Transfer
A681730,Adoption
A734201,Transfer
A765079,Adoption
A710210,Adoption
A689761,Return to Owner
A713996,Transfer
A749991,Transfer
A707537,Adoption
A743487,Transfer
A728072,Return to Owner
A657709,Adoption
A686272,Transfer
A716207,Euthanasia
A664464,Transfer
A702324,Adoption
A743222,Adoption
A707617,Adoption
A668410,Euthanasia
A700928,Return to Owner
A737791,Adoption
A734318,Adoption
A721061,Adoption
A733507,Adoption
A732780,Transfer
A684171,Adoption
A743853,Adoption
A707978,Adoption
A749740,Adoption
A681187,Return to Owner
A692381,Adoption
A683840,Euthanasia
A667820,Adoption
A665224,Return to Owner
A720343,Euthanasia
A742065,Adoption
A739934,Transfer
A765568,Transfer
A693861,Adoption
A726428,Adoption
A662687,Adoption
A723139,Transfer
A747572,Euthanasia
A673090,Adoption
A690483,Transfer
A691661,Euthanasia
A665609,Transfer
A722205,Adoption
A694798,Adoption
A677745,Return to Owner
A667359,Adoption
A729805,Transfer
A712560,Adoption
A715416,Adoption
A677521,Euthanasia
A731797,Return to Owner
A731302,Euthanasia
A685509,Transfer
A666186,Transfer
A695421,Transfer
A666716,Adoption
A726616,Adoption
A692850,Transfer
A721531,Adoption
A707414,Adoption
A758898,Adoption
A755382,Adoption
A669744,Adoption
A659205,Adoption
A745828,Transfer
A740235,Adoption
A697781,Transfer
A758210,Adoption
A743637,Transfer
A691021,Adoption
A704490,Transfer
A685117,Adoption
A658252,Transfer
A694310,Transfer
A759524,Transfer
A669604,Return to Owner
A712632,Transfer
A685007,Adoption
A708726,Return to Owner
A669504,Adoption
A705624,Transfer
A744771,Euthanasia
A745788,Euthanasia
A763120,Adoption
A705969,Adoption
A681695,Adoption
A678216,Transfer
A735080,Adoption
A755135,Adoption
A525938,Return to Owner
A713367,Transfer
A692265,Transfer
A665235,Transfer
A687665,Transfer
A665107,Euthanasia
A720738,Adoption
A716807,Adoption
A728136,Adoption
A745332,Adoption
A726938,Return to Owner
A699882,Adoption
A730901,Euthanasia
A701886,Adoption
A745655,Transfer
A714913,Adoption
A666918,Transfer
A676049,Euthanasia
A757371,Adoption
A712538,Return to Owner
A691951,Adoption
A758001,Euthanasia
A682129,Adoption
A687260,Return to Owner
A722310,Return to Owner
A716412,Adoption
A698942,Transfer
A689480,Adoption
A683421,Adoption
A681172,Adoption
A712649,Adoption
A761581,Return to Owner
A698592,Adoption
A738506,Adoption
A630031,Adoption
A606120,Return to Owner
A752926,Transfer
A735287,Transfer
A668374,Adoption
A668714,Adoption
A670865,Transfer
A738590,Return to Owner
A688140,Transfer
A721449,Adoption
A676250,Transfer
A684780,Transfer
A681538,Transfer
A695222,Adoption
A742134,Adoption
A752836,Return to Owner
A714760,Adoption
A690687,Transfer
A727537,Adoption
A689962,Euthanasia
A665073,Transfer
A699983,Adoption
A684338,Adoption
A755330,Adoption
